Date,AAPL,MA50,MA200,return,lag1,lag2,ma10
2012-06-07,17.1472,17.51538,14.124505,0.0004492546457013358,0.015307059374092935,-0.002552542793498036,17.05949
2012-06-08,17.4034,17.492984,14.1555005,0.014941214892227217,0.0004492546457013358,0.015307059374092935,17.10433
2012-06-11,17.1306,17.469786000000003,14.1847435,-0.015675097969362284,0.014941214892227217,0.0004492546457013358,17.130940000000002
2012-06-12,17.2798,17.455778,14.215100999999999,0.008709560669211802,-0.015675097969362284,0.014941214892227217,17.142519999999998
2012-06-13,17.16,17.427886,14.243381999999999,-0.006932950612854372,0.008709560669211802,-0.015675097969362284,17.12158
2012-06-14,17.1413,17.393238,14.270612000000002,-0.0010897435897435637,-0.006932950612854372,0.008709560669211802,17.10322
2012-06-15,17.218,17.36313,14.2982205,0.004474573107057234,-0.0010897435897435637,-0.006932950612854372,17.14252
2012-06-18,17.5675,17.334608,14.3283475,0.020298524799628348,0.004474573107057234,-0.0010897435897435637,17.20684
2012-06-19,17.6175,17.305336,14.359303500000001,0.002846164792941641,0.020298524799628348,0.004474573107057234,17.28048
2012-06-20,17.5665,17.279698,14.391050499999999,-0.0028948488718603116,0.002846164792941641,0.020298524799628348,17.32318
2012-06-21,17.3229,17.250546,14.4207205,-0.01386730424387328,-0.0028948488718603116,0.002846164792941641,17.34075
2012-06-22,17.4577,17.226148000000002,14.450435500000001,0.007781607005755253,-0.01386730424387328,-0.0028948488718603116,17.346179999999997
2012-06-25,17.1177,17.205502000000003,14.478420500000002,-0.0194756468492413,0.007781607005755253,-0.01386730424387328,17.34489
2012-06-26,17.1562,17.200676,14.507597,0.0022491339373864605,-0.0194756468492413,0.007781607005755253,17.33253
2012-06-27,17.2298,17.179562,14.536768000000002,0.004289994287779431,0.0022491339373864605,-0.0194756468492413,17.33951
2012-06-28,17.0667,17.15599,14.5644245,-0.009466157471357817,0.004289994287779431,0.0022491339373864605,17.332050000000002
2012-06-29,17.5146,17.153912000000002,14.593613499999998,0.026244089367013057,-0.009466157471357817,0.004289994287779431,17.36171
2012-07-02,17.7718,17.165662,14.6235485,0.014684891461980154,0.026244089367013057,-0.009466157471357817,17.38214
2012-07-03,17.9763,17.182261999999998,14.653372499999998,0.011506994226808676,0.014684891461980154,0.026244089367013057,17.41802
2012-07-05,18.2925,17.212059999999997,14.6831025,0.017589826605030057,0.011506994226808676,0.014684891461980154,17.49062
2012-07-06,18.1706,17.209582,14.711958000000003,-0.006663933305999681,0.017589826605030057,0.011506994226808676,17.57539
2012-07-09,18.4104,17.213276,14.742198499999999,0.013197142637006998,-0.006663933305999681,0.017589826605030057,17.67066
2012-07-10,18.2403,17.216382,14.7731405,-0.009239342980054688,0.013197142637006998,-0.006663933305999681,17.782919999999997
2012-07-11,18.1264,17.228638,14.803145500000001,-0.006244414839668311,-0.009239342980054688,0.013197142637006998,17.87994
